HDG;PITCH;ROLL;ALT;EW_POS;NS_POS
-24.47 ; 1.99 ; -38.24 ; 1385.148193359375 ; 3314.3525390625 ; -8344.1435546875
-24.85 ; 1.97 ; -38.29 ; 1385.1348876953125 ; 3317.7431640625 ; -8351.5322265625
-25.22 ; 1.94 ; -38.35 ; 1385.1192626953125 ; 3321.0458984375 ; -8358.8330078125
-25.6 ; 1.91 ; -38.41 ; 1385.1005859375 ; 3324.435546875 ; -8366.046875
-25.96 ; 1.88 ; -38.46 ; 1385.0787353515625 ; 3327.8251953125 ; -8373.26171875
-26.33 ; 1.85 ; -38.52 ; 1385.0537109375 ; 3331.388671875 ; -8380.4755859375
-26.71 ; 1.82 ; -38.58 ; 1385.02392578125 ; 3334.865234375 ; -8387.7763671875
-27.07 ; 1.78 ; -38.65 ; 1384.9903564453125 ; 3338.4296875 ; -8394.904296875
-27.44 ; 1.76 ; -38.71 ; 1384.9544677734375 ; 3341.9931640625 ; -8402.03125
-27.82 ; 1.72 ; -38.77 ; 1384.913818359375 ; 3345.73046875 ; -8409.158203125
-28.19 ; 1.69 ; -38.82 ; 1384.8692626953125 ; 3349.4677734375 ; -8416.2861328125
-28.57 ; 1.66 ; -38.88 ; 1384.82080078125 ; 3353.205078125 ; -8423.326171875
-28.94 ; 1.62 ; -38.94 ; 1384.7685546875 ; 3356.9423828125 ; -8430.3662109375
-29.32 ; 1.59 ; -39.0 ; 1384.71142578125 ; 3360.767578125 ; -8437.494140625
-29.68 ; 1.55 ; -39.05 ; 1384.6505126953125 ; 3364.6787109375 ; -8444.447265625
-30.05 ; 1.51 ; -39.11 ; 1384.5848388671875 ; 3368.6767578125 ; -8451.400390625
-30.43 ; 1.47 ; -39.18 ; 1384.5145263671875 ; 3372.587890625 ; -8458.3544921875
-30.8 ; 1.43 ; -39.24 ; 1384.4395751953125 ; 3376.6728515625 ; -8465.3076171875
-31.18 ; 1.4 ; -39.29 ; 1384.35986328125 ; 3380.6708984375 ; -8472.173828125
-31.55 ; 1.36 ; -39.35 ; 1384.27392578125 ; 3384.84375 ; -8479.041015625
-31.94 ; 1.34 ; -39.41 ; 1384.18408203125 ; 3389.015625 ; -8485.8203125
-32.35 ; 1.33 ; -39.47 ; 1384.089599609375 ; 3393.2744140625 ; -8492.6865234375
-32.74 ; 1.31 ; -39.54 ; 1383.9903564453125 ; 3397.533203125 ; -8499.4658203125
-33.13 ; 1.29 ; -39.6 ; 1383.886474609375 ; 3401.87890625 ; -8506.24609375
-33.54 ; 1.27 ; -39.66 ; 1383.7786865234375 ; 3406.138671875 ; -8512.9384765625
-33.93 ; 1.25 ; -39.72 ; 1383.6668701171875 ; 3410.658203125 ; -8519.7177734375
-34.32 ; 1.23 ; -39.79 ; 1383.55126953125 ; 3415.00390625 ; -8526.32421875
-34.71 ; 1.2 ; -39.83 ; 1383.433349609375 ; 3419.5234375 ; -8533.0166015625
-35.1 ; 1.18 ; -39.9 ; 1383.3106689453125 ; 3423.9560546875 ; -8539.53515625
-35.49 ; 1.15 ; -39.96 ; 1383.18408203125 ; 3428.650390625 ; -8546.1416015625
-35.9 ; 1.13 ; -40.02 ; 1383.0535888671875 ; 3433.2568359375 ; -8552.66015625
-36.3 ; 1.13 ; -40.07 ; 1382.9207763671875 ; 3437.9501953125 ; -8559.265625
-36.75 ; 1.16 ; -40.11 ; 1382.7833251953125 ; 3442.6435546875 ; -8565.697265625
-37.21 ; 1.2 ; -40.16 ; 1382.6434326171875 ; 3447.5107421875 ; -8572.216796875
-37.68 ; 1.25 ; -40.22 ; 1382.501220703125 ; 3452.2919921875 ; -8578.6484375
-38.16 ; 1.34 ; -40.25 ; 1382.359130859375 ; 3457.1591796875 ; -8585.080078125
-38.66 ; 1.44 ; -40.32 ; 1382.2176513671875 ; 3462.11328125 ; -8591.3388671875
-39.18 ; 1.54 ; -40.35 ; 1382.079345703125 ; 3467.0673828125 ; -8597.68359375
-39.68 ; 1.64 ; -40.4 ; 1381.94580078125 ; 3472.109375 ; -8603.94140625
-40.19 ; 1.73 ; -40.44 ; 1381.817626953125 ; 3477.2373046875 ; -8610.1123046875
-40.69 ; 1.82 ; -40.47 ; 1381.696533203125 ; 3482.365234375 ; -8616.37109375
-41.18 ; 1.9 ; -40.52 ; 1381.5816650390625 ; 3487.580078125 ; -8622.3681640625
-41.68 ; 1.98 ; -40.58 ; 1381.4754638671875 ; 3492.794921875 ; -8628.5390625
-42.16 ; 2.05 ; -40.63 ; 1381.3770751953125 ; 3498.09765625 ; -8634.537109375
-42.63 ; 2.11 ; -40.68 ; 1381.2872314453125 ; 3503.486328125 ; -8640.5341796875
-43.11 ; 2.17 ; -40.72 ; 1381.2059326171875 ; 3508.875 ; -8646.4443359375
-43.57 ; 2.21 ; -40.77 ; 1381.13330078125 ; 3514.3505859375 ; -8652.3544921875
-44.0 ; 2.22 ; -40.82 ; 1381.0692138671875 ; 3519.9140625 ; -8658.1787109375
-44.43 ; 2.21 ; -40.86 ; 1381.012939453125 ; 3525.3896484375 ; -8664.001953125
-44.83 ; 2.18 ; -40.91 ; 1380.962890625 ; 3531.0390625 ; -8669.73828125
-45.24 ; 2.15 ; -40.96 ; 1380.9176025390625 ; 3536.6015625 ; -8675.474609375
-45.65 ; 2.13 ; -41.0 ; 1380.87548828125 ; 3542.251953125 ; -8681.125
-46.07 ; 2.1 ; -41.05 ; 1380.83642578125 ; 3547.98828125 ; -8686.7744140625
-46.47 ; 2.07 ; -41.1 ; 1380.798828125 ; 3553.724609375 ; -8692.423828125
-46.86 ; 2.03 ; -41.15 ; 1380.762939453125 ; 3559.5478515625 ; -8697.986328125
-47.25 ; 1.98 ; -41.18 ; 1380.7269287109375 ; 3565.458984375 ; -8703.462890625
-47.66 ; 1.94 ; -41.22 ; 1380.689453125 ; 3571.369140625 ; -8708.9384765625
-48.05 ; 1.9 ; -41.27 ; 1380.6512451171875 ; 3577.1923828125 ; -8714.4140625
-48.46 ; 1.86 ; -41.32 ; 1380.611328125 ; 3583.1904296875 ; -8719.802734375
-48.85 ; 1.81 ; -41.38 ; 1380.568359375 ; 3589.1875 ; -8725.1923828125
-49.25 ; 1.77 ; -41.44 ; 1380.5230712890625 ; 3595.1845703125 ; -8730.4072265625
-49.66 ; 1.74 ; -41.5 ; 1380.474609375 ; 3601.2685546875 ; -8735.708984375
-50.07 ; 1.7 ; -41.58 ; 1380.423095703125 ; 3607.353515625 ; -8740.923828125
-50.47 ; 1.67 ; -41.65 ; 1380.368408203125 ; 3613.5244140625 ; -8746.052734375
-50.9 ; 1.64 ; -41.72 ; 1380.3082275390625 ; 3619.6953125 ; -8751.267578125
-51.32 ; 1.61 ; -41.79 ; 1380.2457275390625 ; 3625.8662109375 ; -8756.30859375
-51.72 ; 1.58 ; -41.86 ; 1380.177734375 ; 3632.125 ; -8761.349609375
-52.15 ; 1.55 ; -41.94 ; 1380.107421875 ; 3638.4697265625 ; -8766.390625
-52.58 ; 1.53 ; -42.0 ; 1380.032470703125 ; 3644.814453125 ; -8771.345703125
-53.02 ; 1.52 ; -42.08 ; 1379.9534912109375 ; 3651.0732421875 ; -8776.212890625
-53.47 ; 1.53 ; -42.15 ; 1379.869873046875 ; 3657.5048828125 ; -8781.080078125
-53.94 ; 1.56 ; -42.22 ; 1379.7847900390625 ; 3664.0234375 ; -8785.947265625
-54.44 ; 1.61 ; -42.3 ; 1379.6964111328125 ; 3670.455078125 ; -8790.6416015625
-54.96 ; 1.67 ; -42.38 ; 1379.607421875 ; 3676.974609375 ; -8795.421875
-55.46 ; 1.73 ; -42.46 ; 1379.517578125 ; 3683.4931640625 ; -8800.0283203125
-55.97 ; 1.79 ; -42.55 ; 1379.4293212890625 ; 3690.0986328125 ; -8804.7216796875
-56.47 ; 1.84 ; -42.63 ; 1379.3433837890625 ; 3696.7919921875 ; -8809.154296875
-56.97 ; 1.89 ; -42.71 ; 1379.2613525390625 ; 3703.3974609375 ; -8813.6748046875
-57.47 ; 1.94 ; -42.8 ; 1379.182373046875 ; 3710.1767578125 ; -8818.107421875
-57.97 ; 1.97 ; -42.88 ; 1379.1065673828125 ; 3716.8701171875 ; -8822.453125
-58.46 ; 2.01 ; -42.97 ; 1379.0347900390625 ; 3723.6494140625 ; -8826.7119140625
-58.96 ; 2.04 ; -43.05 ; 1378.966796875 ; 3730.515625 ; -8830.970703125
-59.44 ; 2.07 ; -43.15 ; 1378.9027099609375 ; 3737.3818359375 ; -8835.1435546875
-59.94 ; 2.09 ; -43.24 ; 1378.842529296875 ; 3744.2490234375 ; -8839.228515625
-60.43 ; 2.12 ; -43.32 ; 1378.7862548828125 ; 3751.2890625 ; -8843.3134765625
-60.91 ; 2.13 ; -43.41 ; 1378.73388671875 ; 3758.2421875 ; -8847.3115234375
-61.4 ; 2.15 ; -43.49 ; 1378.6846923828125 ; 3765.1962890625 ; -8851.3095703125
-61.88 ; 2.16 ; -43.57 ; 1378.639404296875 ; 3772.236328125 ; -8855.1337890625
-62.35 ; 2.17 ; -43.66 ; 1378.59716796875 ; 3779.2763671875 ; -8858.958984375
-62.83 ; 2.17 ; -43.74 ; 1378.55810546875 ; 3786.404296875 ; -8862.609375
-63.3 ; 2.17 ; -43.82 ; 1378.522216796875 ; 3793.53125 ; -8866.3466796875
-63.77 ; 2.16 ; -43.9 ; 1378.487060546875 ; 3800.658203125 ; -8869.9970703125
-64.24 ; 2.16 ; -43.97 ; 1378.4542236328125 ; 3807.873046875 ; -8873.560546875
-64.69 ; 2.12 ; -44.05 ; 1378.4229736328125 ; 3815.0869140625 ; -8877.1240234375
-65.15 ; 2.1 ; -44.13 ; 1378.3917236328125 ; 3822.30078125 ; -8880.6015625
-65.58 ; 2.06 ; -44.21 ; 1378.3604736328125 ; 3829.6025390625 ; -8883.9912109375
-66.05 ; 2.03 ; -44.29 ; 1378.3292236328125 ; 3836.9033203125 ; -8887.2939453125
-66.5 ; 2.0 ; -44.36 ; 1378.29638671875 ; 3844.291015625 ; -8890.68359375
-66.96 ; 1.97 ; -44.44 ; 1378.2620849609375 ; 3851.5927734375 ; -8893.8125
-67.41 ; 1.94 ; -44.52 ; 1378.2244873046875 ; 3858.98046875 ; -8897.0283203125
-67.86 ; 1.91 ; -44.61 ; 1378.186279296875 ; 3866.455078125 ; -8900.1572265625
-68.32 ; 1.87 ; -44.69 ; 1378.14404296875 ; 3873.7568359375 ; -8903.287109375
-68.79 ; 1.84 ; -44.77 ; 1378.0994873046875 ; 3881.2314453125 ; -8906.2421875
-69.24 ; 1.81 ; -44.85 ; 1378.0518798828125 ; 3888.7060546875 ; -8909.1103515625
-69.71 ; 1.78 ; -44.93 ; 1378.0010986328125 ; 3896.181640625 ; -8911.978515625
-70.16 ; 1.75 ; -45.0 ; 1377.9471435546875 ; 3903.7431640625 ; -8914.759765625
-70.63 ; 1.72 ; -45.07 ; 1377.8885498046875 ; 3911.3046875 ; -8917.541015625
-71.1 ; 1.68 ; -45.15 ; 1377.8260498046875 ; 3918.8671875 ; -8920.2353515625
-71.57 ; 1.65 ; -45.22 ; 1377.7596435546875 ; 3926.4287109375 ; -8922.8427734375
-72.04 ; 1.62 ; -45.3 ; 1377.6893310546875 ; 3933.990234375 ; -8925.451171875
-72.5 ; 1.59 ; -45.38 ; 1377.6151123046875 ; 3941.6396484375 ; -8927.9716796875
-72.97 ; 1.56 ; -45.46 ; 1377.5362548828125 ; 3949.375 ; -8930.4052734375
-73.44 ; 1.52 ; -45.54 ; 1377.453369140625 ; 3957.0234375 ; -8932.8388671875
-73.91 ; 1.49 ; -45.63 ; 1377.36669921875 ; 3964.759765625 ; -8935.0986328125
-74.38 ; 1.45 ; -45.71 ; 1377.273681640625 ; 3972.408203125 ; -8937.3583984375
-74.86 ; 1.42 ; -45.79 ; 1377.1776123046875 ; 3980.056640625 ; -8939.53125
-75.35 ; 1.39 ; -45.88 ; 1377.0767822265625 ; 3987.79296875 ; -8941.6171875
-75.85 ; 1.38 ; -45.96 ; 1376.9698486328125 ; 3995.615234375 ; -8943.703125
-76.36 ; 1.39 ; -46.04 ; 1376.859619140625 ; 4003.3505859375 ; -8945.703125
-76.94 ; 1.45 ; -46.11 ; 1376.74560546875 ; 4011.2607421875 ; -8947.615234375
-77.55 ; 1.54 ; -46.21 ; 1376.629150390625 ; 4018.99609375 ; -8949.52734375
-78.19 ; 1.66 ; -46.29 ; 1376.511962890625 ; 4026.818359375 ; -8951.265625
-78.86 ; 1.8 ; -46.38 ; 1376.3963623046875 ; 4034.728515625 ; -8952.9169921875
-79.54 ; 1.94 ; -46.47 ; 1376.285400390625 ; 4042.55078125 ; -8954.6552734375
-80.19 ; 2.08 ; -46.55 ; 1376.1807861328125 ; 4050.4609375 ; -8956.0458984375
-80.86 ; 2.21 ; -46.65 ; 1376.0838623046875 ; 4058.3701171875 ; -8957.5234375
-81.5 ; 2.32 ; -46.74 ; 1375.996337890625 ; 4066.279296875 ; -8958.8271484375
-82.15 ; 2.42 ; -46.83 ; 1375.9189453125 ; 4074.189453125 ; -8960.0439453125
-82.74 ; 2.49 ; -46.93 ; 1375.851806640625 ; 4082.185546875 ; -8961.2607421875
-83.32 ; 2.53 ; -47.02 ; 1375.79638671875 ; 4090.181640625 ; -8962.390625
-83.86 ; 2.54 ; -47.11 ; 1375.750244140625 ; 4098.091796875 ; -8963.3466796875
-84.4 ; 2.54 ; -47.21 ; 1375.7135009765625 ; 4106.087890625 ; -8964.12890625
-84.91 ; 2.51 ; -47.3 ; 1375.6822509765625 ; 4113.9970703125 ; -8965.0849609375
-85.4 ; 2.47 ; -47.4 ; 1375.6580810546875 ; 4122.0810546875 ; -8965.7802734375
-85.85 ; 2.39 ; -47.47 ; 1375.6385498046875 ; 4130.0771484375 ; -8966.4755859375
-86.27 ; 2.29 ; -47.55 ; 1375.621337890625 ; 4138.16015625 ; -8966.9970703125
-86.69 ; 2.18 ; -47.61 ; 1375.6048583984375 ; 4146.1572265625 ; -8967.6064453125
-87.1 ; 2.05 ; -47.68 ; 1375.5853271484375 ; 4154.1533203125 ; -8968.1279296875
-87.49 ; 1.91 ; -47.74 ; 1375.562744140625 ; 4162.150390625 ; -8968.4755859375
-87.91 ; 1.79 ; -47.8 ; 1375.5330810546875 ; 4170.2333984375 ; -8968.91015625
-88.32 ; 1.67 ; -47.86 ; 1375.4954833984375 ; 4178.2294921875 ; -8969.2578125
-88.74 ; 1.55 ; -47.93 ; 1375.4501953125 ; 4186.2265625 ; -8969.431640625
-89.19 ; 1.46 ; -47.97 ; 1375.394775390625 ; 4194.22265625 ; -8969.6923828125
-89.66 ; 1.38 ; -48.02 ; 1375.328369140625 ; 4202.3056640625 ; -8969.8662109375
-90.15 ; 1.33 ; -48.07 ; 1375.2509765625 ; 4210.302734375 ; -8969.953125
-90.68 ; 1.29 ; -48.1 ; 1375.1634521484375 ; 4218.298828125 ; -8969.953125
-91.21 ; 1.28 ; -48.11 ; 1375.0657958984375 ; 4226.294921875 ; -8969.8662109375
-91.79 ; 1.29 ; -48.1 ; 1374.9603271484375 ; 4234.37890625 ; -8969.779296875
-92.36 ; 1.32 ; -48.05 ; 1374.8463134765625 ; 4242.2880859375 ; -8969.5185546875
-92.96 ; 1.35 ; -47.99 ; 1374.7259521484375 ; 4250.3720703125 ; -8969.3447265625
-93.54 ; 1.37 ; -47.88 ; 1374.6002197265625 ; 4258.28125 ; -8968.91015625
-94.11 ; 1.39 ; -47.72 ; 1374.470458984375 ; 4266.3642578125 ; -8968.4755859375
-94.68 ; 1.4 ; -47.54 ; 1374.3360595703125 ; 4274.361328125 ; -8968.041015625
-95.22 ; 1.4 ; -47.3 ; 1374.1978759765625 ; 4282.357421875 ; -8967.431640625
-95.75 ; 1.38 ; -47.04 ; 1374.0556640625 ; 4290.353515625 ; -8966.736328125
-96.27 ; 1.34 ; -46.74 ; 1373.9111328125 ; 4298.263671875 ; -8966.041015625
-96.77 ; 1.31 ; -46.41 ; 1373.7611083984375 ; 4306.259765625 ; -8965.171875
-97.27 ; 1.27 ; -46.05 ; 1373.607177734375 ; 4314.255859375 ; -8964.2158203125
-97.77 ; 1.24 ; -45.68 ; 1373.4486083984375 ; 4322.2529296875 ; -8963.259765625
-98.27 ; 1.21 ; -45.27 ; 1373.2852783203125 ; 4330.162109375 ; -8962.216796875
-98.75 ; 1.18 ; -44.85 ; 1373.1158447265625 ; 4338.158203125 ; -8961.0869140625
-99.24 ; 1.15 ; -44.4 ; 1372.9423828125 ; 4346.1552734375 ; -8959.8701171875
-99.72 ; 1.12 ; -43.91 ; 1372.7642822265625 ; 4354.064453125 ; -8958.6533203125
-100.21 ; 1.1 ; -43.43 ; 1372.5814208984375 ; 4361.974609375 ; -8957.349609375
-100.68 ; 1.08 ; -42.93 ; 1372.3946533203125 ; 4369.8837890625 ; -8955.8720703125
-101.15 ; 1.06 ; -42.41 ; 1372.2032470703125 ; 4377.79296875 ; -8954.4814453125
-101.6 ; 1.04 ; -41.91 ; 1372.0079345703125 ; 4385.6162109375 ; -8953.00390625
-102.07 ; 1.04 ; -41.4 ; 1371.8087158203125 ; 4393.525390625 ; -8951.3525390625
-102.52 ; 1.04 ; -40.88 ; 1371.607177734375 ; 4401.4345703125 ; -8949.701171875
-102.99 ; 1.04 ; -40.38 ; 1371.4033203125 ; 4409.2578125 ; -8947.962890625
-103.44 ; 1.07 ; -39.86 ; 1371.1986083984375 ; 4417.080078125 ; -8946.3115234375
-103.91 ; 1.1 ; -39.36 ; 1370.9923095703125 ; 4424.9892578125 ; -8944.3115234375
-104.36 ; 1.14 ; -38.86 ; 1370.786865234375 ; 4432.8125 ; -8942.486328125
-104.83 ; 1.18 ; -38.36 ; 1370.5821533203125 ; 4440.5478515625 ; -8940.4873046875
-105.29 ; 1.24 ; -37.86 ; 1370.3798828125 ; 4448.3701171875 ; -8938.48828125
-105.72 ; 1.29 ; -37.38 ; 1370.1790771484375 ; 4456.1064453125 ; -8936.40234375
-106.18 ; 1.35 ; -36.88 ; 1369.98291015625 ; 4463.9287109375 ; -8934.2294921875
-106.61 ; 1.42 ; -36.38 ; 1369.790771484375 ; 4471.6640625 ; -8932.056640625
-107.07 ; 1.5 ; -35.88 ; 1369.60400390625 ; 4479.400390625 ; -8929.7099609375
-107.49 ; 1.57 ; -35.38 ; 1369.42431640625 ; 4487.1357421875 ; -8927.36328125
-107.93 ; 1.66 ; -34.86 ; 1369.251708984375 ; 4494.8720703125 ; -8924.9296875
-108.36 ; 1.75 ; -34.35 ; 1369.0860595703125 ; 4502.5205078125 ; -8922.58203125
-108.79 ; 1.85 ; -33.83 ; 1368.9290771484375 ; 4510.1689453125 ; -8920.0615234375
-109.21 ; 1.95 ; -33.32 ; 1368.7822265625 ; 4517.818359375 ; -8917.4541015625
-109.63 ; 2.06 ; -32.8 ; 1368.6455078125 ; 4525.466796875 ; -8914.8466796875
-110.04 ; 2.16 ; -32.29 ; 1368.5205078125 ; 4533.115234375 ; -8912.0654296875
-110.44 ; 2.28 ; -31.77 ; 1368.4063720703125 ; 4540.5908203125 ; -8909.37109375
-110.83 ; 2.4 ; -31.25 ; 1368.3055419921875 ; 4548.2392578125 ; -8906.6767578125
-111.24 ; 2.51 ; -30.74 ; 1368.21728515625 ; 4555.7138671875 ; -8903.80859375
-111.61 ; 2.64 ; -30.22 ; 1368.142333984375 ; 4563.36328125 ; -8900.853515625
-112.0 ; 2.77 ; -29.71 ; 1368.0821533203125 ; 4570.837890625 ; -8897.8974609375
-112.38 ; 2.9 ; -29.18 ; 1368.036865234375 ; 4578.3125 ; -8894.9423828125
-112.75 ; 3.03 ; -28.66 ; 1368.0086669921875 ; 4585.7880859375 ; -8891.8134765625
-113.11 ; 3.17 ; -28.13 ; 1367.9962158203125 ; 4593.2626953125 ; -8888.771484375
-113.47 ; 3.31 ; -27.61 ; 1368.0001220703125 ; 4600.650390625 ; -8885.642578125
-113.83 ; 3.45 ; -27.11 ; 1368.02197265625 ; 4608.1259765625 ; -8882.33984375
-114.18 ; 3.58 ; -26.63 ; 1368.061767578125 ; 4615.513671875 ; -8879.1240234375
-114.49 ; 3.7 ; -26.18 ; 1368.11962890625 ; 4622.9013671875 ; -8875.9072265625
-114.8 ; 3.79 ; -25.75 ; 1368.1968994140625 ; 4630.2900390625 ; -8872.6044921875
-115.08 ; 3.86 ; -25.4 ; 1368.2930908203125 ; 4637.5908203125 ; -8869.3017578125
-115.33 ; 3.87 ; -25.1 ; 1368.4078369140625 ; 4644.978515625 ; -8865.8251953125
-115.58 ; 3.89 ; -24.83 ; 1368.5391845703125 ; 4652.193359375 ; -8862.3486328125
-115.83 ; 3.9 ; -24.61 ; 1368.6851806640625 ; 4659.494140625 ; -8858.8720703125
-116.07 ; 3.92 ; -24.43 ; 1368.8446044921875 ; 4666.794921875 ; -8855.4814453125
-116.32 ; 3.96 ; -24.27 ; 1369.015625 ; 4674.009765625 ; -8851.8310546875
-116.57 ; 3.99 ; -24.13 ; 1369.19921875 ; 4681.2236328125 ; -8848.267578125
-116.8 ; 4.04 ; -24.0 ; 1369.3929443359375 ; 4688.4375 ; -8844.7041015625
-117.05 ; 4.09 ; -23.9 ; 1369.5985107421875 ; 4695.5654296875 ; -8841.0537109375
-117.3 ; 4.15 ; -23.79 ; 1369.8133544921875 ; 4702.779296875 ; -8837.4033203125
-117.55 ; 4.22 ; -23.71 ; 1370.038330078125 ; 4709.90625 ; -8833.6650390625
-117.8 ; 4.3 ; -23.63 ; 1370.2734375 ; 4717.1201171875 ; -8830.0146484375
-118.05 ; 4.38 ; -23.6 ; 1370.518798828125 ; 4724.3349609375 ; -8826.27734375
-118.3 ; 4.46 ; -23.58 ; 1370.774169921875 ; 4731.375 ; -8822.453125
-118.55 ; 4.53 ; -23.58 ; 1371.0413818359375 ; 4738.501953125 ; -8818.62890625
-118.8 ; 4.61 ; -23.6 ; 1371.3194580078125 ; 4745.54296875 ; -8814.8046875
-119.04 ; 4.67 ; -23.61 ; 1371.60693359375 ; 4752.5830078125 ; -8810.9794921875
-119.29 ; 4.72 ; -23.65 ; 1371.906982421875 ; 4759.623046875 ; -8807.068359375
-119.5 ; 4.76 ; -23.66 ; 1372.21630859375 ; 4766.5771484375 ; -8803.1572265625
-119.74 ; 4.8 ; -23.69 ; 1372.5350341796875 ; 4773.6171875 ; -8799.24609375
-119.97 ; 4.83 ; -23.72 ; 1372.8631591796875 ; 4780.5703125 ; -8795.248046875
-120.21 ; 4.87 ; -23.75 ; 1373.1990966796875 ; 4787.5244140625 ; -8791.25
-120.46 ; 4.91 ; -23.71 ; 1373.5428466796875 ; 4794.390625 ; -8787.2509765625
-120.71 ; 4.96 ; -23.57 ; 1373.892822265625 ; 4801.2568359375 ; -8783.2529296875
-120.96 ; 5.01 ; -23.36 ; 1374.2491455078125 ; 4808.1240234375 ; -8779.0810546875
-121.21 ; 5.08 ; -23.1 ; 1374.611572265625 ; 4815.0771484375 ; -8774.99609375
-121.46 ; 5.14 ; -22.79 ; 1374.9803466796875 ; 4821.943359375 ; -8770.82421875
-121.71 ; 5.21 ; -22.41 ; 1375.3553466796875 ; 4828.810546875 ; -8766.6513671875
-121.97 ; 5.29 ; -21.99 ; 1375.736572265625 ; 4835.58984375 ; -8762.4794921875
-122.22 ; 5.36 ; -21.54 ; 1376.1248779296875 ; 4842.369140625 ; -8758.220703125
-122.46 ; 5.42 ; -21.05 ; 1376.5194091796875 ; 4849.0615234375 ; -8754.048828125
-122.69 ; 5.48 ; -20.52 ; 1376.9224853515625 ; 4855.841796875 ; -8749.7900390625
-122.93 ; 5.54 ; -19.99 ; 1377.3319091796875 ; 4862.5341796875 ; -8745.4443359375
-123.13 ; 5.56 ; -19.43 ; 1377.749755859375 ; 4869.2265625 ; -8741.1845703125
-123.32 ; 5.55 ; -18.86 ; 1378.174072265625 ; 4875.919921875 ; -8736.751953125
-123.5 ; 5.52 ; -18.29 ; 1378.605224609375 ; 4882.525390625 ; -8732.40625
-123.68 ; 5.48 ; -17.71 ; 1379.0404052734375 ; 4889.2177734375 ; -8728.060546875
-123.85 ; 5.43 ; -17.13 ; 1379.480224609375 ; 4895.82421875 ; -8723.6279296875
-124.0 ; 5.39 ; -16.54 ; 1379.9208984375 ; 4902.5166015625 ; -8719.1943359375
-124.16 ; 5.34 ; -15.96 ; 1380.36376953125 ; 4909.1220703125 ; -8714.6748046875
-124.32 ; 5.31 ; -15.38 ; 1380.8067626953125 ; 4915.640625 ; -8710.1552734375
-124.46 ; 5.28 ; -14.79 ; 1381.249755859375 ; 4922.2470703125 ; -8705.72265625
-124.61 ; 5.26 ; -14.21 ; 1381.692626953125 ; 4928.765625 ; -8701.203125
-124.75 ; 5.25 ; -13.61 ; 1382.134033203125 ; 4935.37109375 ; -8696.6826171875
-124.88 ; 5.23 ; -13.04 ; 1382.5762939453125 ; 4941.890625 ; -8692.1630859375
-125.0 ; 5.19 ; -12.47 ; 1383.016845703125 ; 4948.4091796875 ; -8687.6435546875
-125.13 ; 5.15 ; -11.91 ; 1383.4559326171875 ; 4954.927734375 ; -8683.037109375
-125.24 ; 5.08 ; -11.36 ; 1383.8941650390625 ; 4961.359375 ; -8678.6044921875
-125.35 ; 5.01 ; -10.85 ; 1384.329345703125 ; 4967.7919921875 ; -8673.9970703125
-125.44 ; 4.92 ; -10.35 ; 1384.7613525390625 ; 4974.310546875 ; -8669.390625
-125.52 ; 4.83 ; -9.86 ; 1385.188720703125 ; 4980.6552734375 ; -8664.7841796875
-125.61 ; 4.74 ; -9.4 ; 1385.611328125 ; 4987.087890625 ; -8660.0908203125
-125.69 ; 4.65 ; -8.96 ; 1386.0269775390625 ; 4993.6064453125 ; -8655.5703125
-125.77 ; 4.57 ; -8.52 ; 1386.436279296875 ; 4999.951171875 ; -8650.876953125
-125.85 ; 4.49 ; -8.1 ; 1386.837890625 ; 5006.3828125 ; -8646.2705078125
-125.93 ; 4.41 ; -7.71 ; 1387.2315673828125 ; 5012.8154296875 ; -8641.5771484375
-125.99 ; 4.34 ; -7.32 ; 1387.615966796875 ; 5019.16015625 ; -8636.970703125
-126.05 ; 4.27 ; -6.96 ; 1387.9932861328125 ; 5025.591796875 ; -8632.36328125
-126.11 ; 4.21 ; -6.61 ; 1388.3612060546875 ; 5032.0244140625 ; -8627.669921875
-126.18 ; 4.15 ; -6.27 ; 1388.7205810546875 ; 5038.369140625 ; -8622.9765625
-126.24 ; 4.09 ; -5.99 ; 1389.0714111328125 ; 5044.7138671875 ; -8618.283203125
-126.29 ; 4.07 ; -5.79 ; 1389.41357421875 ; 5051.0595703125 ; -8613.58984375
-126.33 ; 4.06 ; -5.63 ; 1389.7486572265625 ; 5057.4912109375 ; -8608.8955078125
-126.4 ; 4.07 ; -5.52 ; 1390.0767822265625 ; 5063.8359375 ; -8604.2021484375
-126.44 ; 4.09 ; -5.43 ; 1390.3994140625 ; 5070.1806640625 ; -8599.595703125
-126.5 ; 4.12 ; -5.36 ; 1390.7166748046875 ; 5076.5263671875 ; -8594.8154296875
-126.57 ; 4.14 ; -5.32 ; 1391.0306396484375 ; 5082.87109375 ; -8590.03515625
-126.63 ; 4.17 ; -5.3 ; 1391.3424072265625 ; 5089.2158203125 ; -8585.3408203125
-126.69 ; 4.18 ; -5.3 ; 1391.6510009765625 ; 5095.5615234375 ; -8580.560546875
-126.75 ; 4.2 ; -5.32 ; 1391.957275390625 ; 5101.90625 ; -8575.9541015625
-126.83 ; 4.21 ; -5.36 ; 1392.263427734375 ; 5108.1640625 ; -8571.2607421875
-126.91 ; 4.22 ; -5.43 ; 1392.568115234375 ; 5114.421875 ; -8566.4794921875
-126.99 ; 4.22 ; -5.5 ; 1392.8720703125 ; 5120.767578125 ; -8561.7861328125
